ip_address,device_type,country,login_speed_seconds,transfer_amount,data_downloaded_mb,is_threat
192.168.1.10,Mobile,USA,14.4,139.97,28.05,0
10.0.0.5,Tablet,Canada,12.7,185.34,15.85,0
172.16.0.22,Mobile,USA,10.8,160.59,22.71,0
10.0.0.5,Mobile,UK,12.4,190.01,17.78,0
192.168.1.10,Mobile,UK,11.3,118.06,19.49,0
192.168.1.15,Mobile,UK,6.2,188.55,13.53,0
192.168.1.15,Mobile,Niger,11.5,117.78,14.67,0
192.168.1.15,Mobile,Kenya,10.5,162.49,19.02,0
172.16.0.22,Tablet,UK,18.2,82.56,13.69,0
10.0.0.5,Mobile,USA,6.9,179.08,6.15,0
192.168.1.15,Tablet,India,16.0,96.68,20.15,0
10.0.0.5,Desktop,India,15.6,154.64,16.19,0
10.0.0.5,Desktop,USA,12.8,185.48,8.91,0
172.16.0.22,Desktop,Canada,13.6,125.23,24.93,0
192.168.1.10,Mobile,UK,10.7,148.26,17.65,0
10.0.0.5,Mobile,Kenya,11.5,133.01,18.39,0
10.0.0.5,Tablet,UK,15.1,152.0,5.35,0
10.0.0.5,Tablet,USA,5.2,139.33,8.66,0
172.16.0.22,Desktop,USA,7.4,120.06,10.02,0
192.168.1.10,Mobile,Canada,14.0,22.38,10.99,0
172.16.0.22,Desktop,USA,10.5,194.49,21.58,0
172.16.0.22,Tablet,UK,13.9,138.32,17.46,0
192.168.1.10,Desktop,Niger,13.4,133.36,18.14,0
192.168.1.10,Tablet,Canada,10.9,161.75,16.52,0
10.0.0.5,Desktop,Kenya,11.9,63.61,20.81,0
192.168.1.15,Tablet,Kenya,10.6,157.03,17.81,0
10.0.0.5,Mobile,Kenya,10.5,123.16,12.79,0
172.16.0.22,Mobile,Niger,13.0,99.05,12.53,0
10.0.0.5,Tablet,India,11.4,221.31,12.26,0
10.0.0.5,Tablet,UK,9.3,127.53,20.91,0
10.0.0.5,Mobile,UK,17.7,160.97,18.84,0
10.0.0.5,Tablet,USA,9.2,217.92,18.97,0
172.16.0.22,Desktop,Canada,10.7,105.69,11.95,0
192.168.1.10,Mobile,UK,10.2,210.46,13.73,0
10.0.0.5,Desktop,Kenya,8.1,141.2,9.54,0
192.168.1.10,Desktop,Canada,8.4,73.35,26.51,0
192.168.1.10,Tablet,Canada,9.9,209.49,25.94,0
10.0.0.5,Desktop,Canada,11.8,106.13,7.64,0
192.168.1.10,Tablet,India,11.1,155.4,17.68,0
192.168.1.15,Mobile,Kenya,13.7,132.36,16.7,0
172.16.0.22,Tablet,India,11.1,62.61,13.32,0
10.0.0.5,Tablet,India,16.0,105.07,11.98,0
10.0.0.5,Tablet,Niger,8.3,204.55,2.99,0
192.168.1.15,Tablet,Niger,8.0,212.31,21.09,0
192.168.1.15,Desktop,Canada,18.0,171.79,22.25,0
172.16.0.22,Desktop,Kenya,10.4,141.83,13.33,0
10.0.0.5,Tablet,India,13.2,143.86,19.18,0
192.168.1.15,Mobile,UK,14.5,179.31,25.3,0
10.0.0.5,Tablet,Canada,7.7,144.42,16.53,0
10.0.0.5,Tablet,Niger,12.7,68.94,18.15,0
192.168.1.10,Desktop,UK,7.6,74.82,9.19,0
192.168.1.15,Mobile,UK,13.0,109.83,19.4,0
10.0.0.5,Tablet,Kenya,20.8,223.65,14.72,0
192.168.1.15,Mobile,Kenya,10.8,54.84,18.25,0
10.0.0.5,Mobile,Canada,10.8,96.63,10.46,0
192.168.1.10,Desktop,UK,5.2,69.96,19.17,0
10.0.0.5,Desktop,India,6.5,174.11,20.44,0
10.0.0.5,Desktop,USA,14.8,161.31,3.82,0
172.16.0.22,Desktop,USA,15.8,92.08,7.71,0
172.16.0.22,Mobile,UK,9.4,86.32,7.31,0
10.0.0.5,Mobile,India,12.5,113.47,11.31,0
192.168.1.10,Desktop,UK,13.1,92.47,14.43,0
192.168.1.10,Mobile,India,10.5,214.61,15.27,0
192.168.1.15,Tablet,Canada,5.3,182.88,21.82,0
192.168.1.10,Desktop,UK,9.2,153.08,11.38,0
10.0.0.5,Desktop,USA,8.1,206.89,18.16,0
192.168.1.15,Tablet,UK,12.6,121.86,8.03,0
172.16.0.22,Tablet,Canada,13.4,194.45,8.88,0
192.168.1.15,Mobile,UK,11.1,52.43,15.72,0
192.168.1.15,Tablet,India,12.3,121.83,14.75,0
192.168.1.15,Desktop,UK,9.7,149.6,14.28,0
10.0.0.5,Desktop,Kenya,15.0,101.23,19.43,0
192.168.1.15,Mobile,Niger,13.4,121.44,14.78,0
10.0.0.5,Tablet,UK,8.3,158.42,15.21,0
192.168.1.10,Desktop,USA,16.4,157.13,14.5,0
192.168.1.15,Desktop,India,11.1,101.4,14.94,0
192.168.1.10,Tablet,India,9.4,119.1,17.97,0
192.168.1.10,Tablet,India,13.4,176.04,14.17,0
192.168.1.10,Tablet,USA,15.6,154.79,10.41,0
192.168.1.15,Tablet,UK,15.3,199.96,9.32,0
192.168.1.15,Desktop,USA,10.4,98.55,18.84,0
172.16.0.22,Tablet,Kenya,14.6,131.21,6.71,0
192.168.1.10,Desktop,India,12.3,124.59,13.63,0
172.16.0.22,Tablet,Niger,9.7,244.45,12.46,0
192.168.1.15,Mobile,India,11.0,100.41,7.97,0
10.0.0.5,Mobile,Canada,15.0,112.12,17.1,0
192.168.1.15,Mobile,Canada,13.1,129.79,23.54,0
10.0.0.5,Tablet,Kenya,9.5,133.01,22.79,0
172.16.0.22,Mobile,Kenya,11.6,127.29,11.97,0
192.168.1.10,Tablet,India,9.3,34.43,19.95,0
10.0.0.5,Desktop,UK,9.1,163.78,11.29,0
172.16.0.22,Desktop,Kenya,9.8,110.48,23.91,0
192.168.1.15,Tablet,USA,15.3,99.9,14.9,0
192.168.1.15,Desktop,India,8.6,143.8,12.21,0
192.168.1.10,Mobile,UK,13.5,122.59,17.85,0
45.22.19.86,Mobile,North Korea,0.8,21618.48,975.38,1
192.168.1.10,Mobile,USA,12.3,119.54,16.68,0
10.0.0.5,Desktop,Kenya,9.9,202.81,6.01,0
192.168.1.15,Mobile,Niger,13.4,115.28,14.79,0
192.168.1.10,Mobile,USA,12.0,132.66,14.79,0
172.16.0.22,Desktop,UK,13.6,221.13,19.1,0
192.168.1.15,Mobile,Kenya,7.4,131.74,21.75,0
192.168.1.10,Tablet,Niger,13.2,200.88,9.03,0
192.168.1.15,Mobile,India,12.0,162.69,19.13,0
192.168.1.10,Tablet,USA,16.5,104.01,15.45,0
172.16.0.22,Mobile,Kenya,5.3,137.68,13.66,0
192.168.1.15,Tablet,UK,10.7,101.43,13.48,0
172.16.0.22,Tablet,Kenya,17.6,132.66,8.86,0
172.16.0.22,Mobile,India,12.1,177.93,10.56,0
192.168.1.15,Mobile,Niger,12.4,136.55,10.33,0
192.168.1.10,Mobile,India,9.2,152.11,10.08,0
192.168.1.15,Mobile,USA,17.7,104.03,6.41,0
192.168.1.15,Tablet,UK,11.0,171.64,19.43,0
10.0.0.5,Mobile,Kenya,10.1,109.16,13.01,0
192.168.1.10,Mobile,UK,11.6,124.32,20.11,0
192.168.1.10,Mobile,Kenya,9.9,180.79,19.37,0
10.0.0.5,Tablet,India,11.0,143.69,30.53,0
172.16.0.22,Desktop,Kenya,10.2,81.83,12.55,0
10.0.0.5,Desktop,UK,13.5,196.98,18.93,0
192.168.1.10,Desktop,Canada,15.8,248.75,21.88,0
10.0.0.5,Tablet,India,12.0,142.03,5.16,0
192.168.1.15,Mobile,Niger,14.6,76.52,11.53,0
192.168.1.15,Desktop,India,12.0,184.48,22.12,0
192.168.1.15,Tablet,Kenya,11.4,154.78,10.19,0
172.16.0.22,Mobile,USA,12.5,149.33,21.78,0
192.168.1.10,Tablet,India,15.9,201.65,9.85,0
172.16.0.22,Desktop,USA,13.0,153.11,18.37,0
192.168.1.10,Desktop,Niger,10.3,106.37,8.8,0
10.0.0.5,Mobile,USA,17.8,129.01,12.4,0
192.168.1.15,Desktop,UK,15.0,97.44,5.41,0
10.0.0.5,Desktop,USA,16.0,135.75,8.82,0
10.0.0.5,Tablet,India,15.8,110.15,20.05,0
10.0.0.5,Tablet,USA,14.3,205.43,23.1,0
10.0.0.5,Desktop,USA,11.3,134.72,19.81,0
192.168.1.15,Desktop,USA,13.4,88.44,15.76,0
10.0.0.5,Desktop,Kenya,8.6,191.92,4.08,0
172.16.0.22,Desktop,USA,11.6,172.81,22.59,0
192.168.1.10,Desktop,Niger,13.5,157.09,12.96,0
10.0.0.5,Mobile,Niger,8.4,125.63,13.74,0
192.168.1.10,Tablet,UK,13.6,160.0,14.16,0
172.16.0.22,Tablet,Kenya,13.7,159.62,10.88,0
192.168.1.15,Tablet,Niger,11.5,161.46,15.99,0
192.168.1.10,Desktop,UK,13.1,110.42,8.58,0
10.0.0.5,Mobile,Canada,15.4,178.57,20.87,0
172.16.0.22,Tablet,Niger,12.7,202.22,21.02,0
192.168.1.10,Desktop,Canada,15.4,168.69,18.01,0
10.0.0.5,Desktop,Canada,13.7,153.18,12.06,0
192.168.1.15,Mobile,Kenya,10.3,173.97,14.54,0
192.168.1.10,Desktop,Kenya,11.3,152.21,15.71,0
192.168.1.10,Mobile,Niger,11.7,95.56,13.73,0
192.168.1.10,Tablet,India,11.2,150.89,16.18,0
10.0.0.5,Mobile,India,11.5,142.84,19.9,0
192.168.1.15,Desktop,Canada,13.0,135.89,11.67,0
192.168.1.10,Desktop,India,11.1,146.99,10.99,0
192.168.1.15,Mobile,Canada,12.9,180.16,8.3,0
192.168.1.15,Tablet,Niger,7.8,130.89,14.2,0
10.0.0.5,Desktop,Kenya,15.2,163.55,9.56,0
192.168.1.15,Tablet,Kenya,15.6,161.96,14.08,0
192.168.1.15,Tablet,Niger,14.2,141.79,13.39,0
10.0.0.5,Mobile,Niger,13.7,158.83,2.74,0
192.168.1.10,Tablet,Niger,12.7,102.98,22.67,0
172.16.0.22,Tablet,UK,10.3,188.17,25.15,0
192.168.1.15,Mobile,UK,10.8,67.88,15.55,0
192.168.1.10,Desktop,Kenya,12.0,89.16,9.59,0
10.0.0.5,Tablet,Niger,9.7,191.11,8.6,0
192.168.1.15,Tablet,USA,12.9,193.76,6.92,0
192.168.1.10,Mobile,Canada,11.6,99.79,7.23,0
192.168.1.15,Mobile,Kenya,11.5,196.46,21.84,0
172.16.0.22,Desktop,Canada,14.8,179.52,10.76,0
192.168.1.15,Desktop,Kenya,12.2,140.43,7.23,0
172.16.0.22,Tablet,Kenya,11.0,127.37,15.55,0
172.16.0.22,Tablet,UK,10.4,176.32,21.23,0
192.168.1.10,Tablet,India,11.1,213.57,9.98,0
10.0.0.5,Tablet,India,8.3,141.68,10.98,0
192.168.1.10,Desktop,India,15.8,166.68,13.32,0
10.0.0.5,Mobile,Niger,11.9,192.74,5.85,0
172.16.0.22,Tablet,USA,12.4,190.19,10.7,0
172.16.0.22,Mobile,UK,12.9,226.29,18.08,0
192.168.1.15,Tablet,India,13.6,137.71,10.86,0
192.168.1.10,Tablet,USA,12.5,211.49,8.32,0
192.168.1.10,Tablet,India,14.1,181.2,22.79,0
192.168.1.15,Mobile,USA,11.9,124.76,12.85,0
192.168.1.10,Desktop,Niger,10.3,138.62,12.07,0
172.16.0.22,Desktop,UK,11.0,230.2,18.24,0
172.16.0.22,Desktop,Kenya,10.6,91.82,13.01,0
192.168.1.15,Desktop,Niger,12.7,264.07,12.7,0
192.168.1.10,Mobile,Niger,13.8,186.88,22.53,0
192.168.1.10,Tablet,India,11.4,196.04,24.91,0
192.168.1.10,Tablet,Kenya,9.9,126.38,21.2,0
10.0.0.5,Tablet,UK,15.7,124.64,14.04,0
10.0.0.5,Mobile,USA,12.1,119.66,13.89,0
192.168.1.10,Mobile,Niger,10.1,185.57,19.19,0
192.168.1.15,Tablet,Kenya,15.5,121.46,18.79,0
10.0.0.5,Desktop,Niger,10.9,179.09,9.27,0
192.168.1.10,Mobile,Kenya,11.5,143.2,24.76,0
192.168.1.10,Tablet,India,13.3,157.8,18.97,0
192.168.1.15,Tablet,India,10.3,88.17,18.77,0
172.16.0.22,Mobile,India,13.1,168.35,22.56,0
192.168.1.15,Mobile,UK,8.9,134.1,11.2,0
192.168.1.10,Mobile,India,10.9,228.75,14.63,0
192.168.1.15,Desktop,USA,10.9,137.22,17.6,0
192.168.1.15,Desktop,Canada,12.3,132.26,13.94,0
192.168.1.15,Desktop,India,14.6,210.35,13.61,0
192.168.1.10,Desktop,Canada,14.3,230.87,11.88,0
192.168.1.15,Mobile,Kenya,9.3,140.64,8.59,0
192.168.1.15,Tablet,India,6.9,102.02,19.29,0
192.168.1.15,Desktop,Kenya,12.7,238.69,15.22,0
10.0.0.5,Desktop,USA,14.6,242.05,7.95,0
10.0.0.5,Tablet,Niger,11.1,191.09,25.26,0
192.168.1.15,Tablet,USA,12.3,245.82,9.3,0
172.16.0.22,Tablet,India,7.8,162.9,19.65,0
192.168.1.15,Tablet,UK,10.1,75.96,11.82,0
192.168.1.10,Mobile,USA,9.8,216.43,16.77,0
192.168.1.15,Mobile,Niger,10.0,135.11,12.89,0
192.168.1.10,Desktop,USA,14.7,75.22,15.1,0
192.168.1.10,Mobile,Kenya,10.9,85.76,20.02,0
172.16.0.22,Tablet,Kenya,9.3,173.68,14.15,0
10.0.0.5,Desktop,USA,16.4,113.12,15.35,0
172.16.0.22,Tablet,India,13.1,125.02,23.66,0
172.16.0.22,Desktop,Niger,18.2,162.26,16.15,0
192.168.1.10,Tablet,Kenya,10.3,184.45,22.77,0
192.168.1.10,Tablet,Canada,11.9,188.93,17.0,0
172.16.0.22,Mobile,Canada,12.9,93.62,20.58,0
172.16.0.22,Mobile,Kenya,15.1,176.75,13.54,0
192.168.1.15,Tablet,UK,11.7,79.4,14.87,0
192.168.1.10,Mobile,UK,10.8,137.62,18.72,0
192.168.1.10,Mobile,UK,16.5,106.16,10.68,0
192.168.1.15,Mobile,Niger,10.6,127.06,22.11,0
10.0.0.5,Mobile,Niger,14.1,104.03,15.16,0
10.0.0.5,Desktop,India,6.0,159.3,10.35,0
192.168.1.15,Mobile,India,10.4,183.06,12.54,0
192.168.1.15,Mobile,USA,10.9,138.07,18.18,0
192.168.1.15,Desktop,Canada,14.3,31.52,10.42,0
10.0.0.5,Mobile,Niger,13.8,142.14,1.38,0
10.0.0.5,Tablet,Niger,13.4,203.0,15.99,0
172.16.0.22,Mobile,USA,15.0,113.14,12.91,0
172.16.0.22,Tablet,India,7.3,109.45,17.44,0
192.168.1.15,Tablet,Kenya,13.0,138.67,16.02,0
10.0.0.5,Desktop,Niger,11.8,241.29,5.37,0
172.16.0.22,Mobile,Niger,9.1,161.27,10.71,0
192.168.1.15,Desktop,UK,12.3,222.29,20.06,0
192.168.1.10,Desktop,India,11.3,108.13,21.16,0
172.16.0.22,Desktop,USA,13.5,143.73,11.8,0
172.16.0.22,Mobile,India,11.1,143.48,11.19,0
192.168.1.15,Mobile,Canada,7.3,173.71,16.66,0
192.168.1.15,Tablet,UK,7.8,238.11,13.24,0
172.16.0.22,Desktop,India,17.7,180.3,11.5,0
192.168.1.10,Mobile,USA,8.6,78.17,17.36,0
192.168.1.15,Mobile,UK,11.6,59.29,16.17,0
172.16.0.22,Tablet,India,11.2,123.73,11.19,0
172.16.0.22,Tablet,Canada,13.2,55.35,11.55,0
10.0.0.5,Mobile,Kenya,11.6,171.36,12.82,0
172.16.0.22,Desktop,Kenya,12.2,85.28,17.2,0
192.168.1.15,Tablet,UK,10.3,116.41,24.08,0
192.168.1.15,Desktop,India,10.8,146.17,22.47,0
172.16.0.22,Mobile,India,11.1,202.15,13.86,0
10.0.0.5,Tablet,India,14.6,157.34,8.53,0
192.168.1.10,Tablet,Canada,9.7,163.19,13.65,0
172.16.0.22,Tablet,India,15.1,211.5,15.93,0
192.168.1.10,Desktop,UK,14.3,116.62,13.7,0
172.16.0.22,Desktop,USA,10.0,42.23,11.2,0
192.168.1.15,Desktop,Kenya,10.3,167.37,13.7,0
192.168.1.15,Tablet,India,15.3,111.47,25.28,0
192.168.1.15,Desktop,USA,13.2,145.09,13.41,0
10.0.0.5,Tablet,India,11.9,152.34,11.35,0
172.16.0.22,Tablet,Kenya,8.3,107.09,25.97,0
192.168.1.15,Mobile,UK,13.2,254.91,10.56,0
192.168.1.10,Desktop,Niger,9.6,163.17,11.27,0
192.168.1.15,Mobile,Niger,16.4,87.94,18.21,0
192.168.1.15,Mobile,India,15.9,115.6,26.22,0
172.16.0.22,Tablet,Kenya,12.0,188.3,5.98,0
10.0.0.5,Tablet,India,9.6,140.6,15.52,0
192.168.1.15,Desktop,UK,11.6,196.11,22.53,0
172.16.0.22,Mobile,Canada,10.9,208.84,14.61,0
192.168.1.15,Mobile,Canada,5.0,158.2,20.91,0
192.168.1.15,Tablet,UK,14.5,181.64,16.46,0
172.16.0.22,Tablet,UK,17.3,202.79,21.52,0
172.16.0.22,Mobile,UK,12.8,162.51,13.77,0
10.0.0.5,Desktop,USA,12.3,164.64,6.02,0
172.16.0.22,Tablet,Niger,10.2,72.71,16.92,0
192.168.1.10,Desktop,UK,10.7,146.87,25.69,0
192.168.1.10,Desktop,Canada,11.4,175.24,20.84,0
172.16.0.22,Desktop,USA,14.6,180.45,21.82,0
172.16.0.22,Tablet,Canada,6.4,107.41,6.93,0
192.168.1.15,Desktop,Canada,7.5,123.69,12.29,0
192.168.1.15,Tablet,UK,7.9,120.06,17.36,0
192.168.1.15,Mobile,USA,13.3,146.89,17.15,0
10.0.0.5,Tablet,Niger,10.2,261.82,12.76,0
192.168.1.15,Mobile,Kenya,5.0,179.35,13.37,0
192.168.1.15,Mobile,Niger,16.8,204.31,16.08,0
10.0.0.5,Mobile,Canada,7.7,100.59,14.86,0
192.168.1.15,Tablet,UK,8.0,186.24,14.06,0
10.0.0.5,Mobile,UK,11.8,5.0,15.57,0
10.0.0.5,Desktop,Canada,11.1,64.88,18.96,0
192.168.1.15,Desktop,Canada,10.1,123.45,19.54,0
10.0.0.5,Mobile,India,15.6,205.49,15.96,0
192.168.1.10,Mobile,USA,5.8,118.87,8.92,0
192.168.1.15,Tablet,UK,13.2,168.87,13.7,0
192.168.1.15,Tablet,UK,11.8,230.98,17.61,0
10.0.0.5,Desktop,UK,14.1,147.8,22.72,0
192.168.1.15,Desktop,USA,8.4,138.0,12.7,0
192.168.1.15,Tablet,UK,12.6,201.04,15.61,0
172.16.0.22,Desktop,India,13.8,140.91,21.64,0
10.0.0.5,Mobile,Canada,6.6,96.19,13.09,0
172.16.0.22,Desktop,Kenya,10.8,92.12,16.91,0
192.168.1.15,Tablet,UK,14.2,177.89,17.09,0
192.168.1.10,Tablet,Niger,14.8,185.01,14.66,0
192.168.1.15,Desktop,India,8.3,195.86,9.11,0
192.168.1.15,Desktop,Canada,16.6,188.83,18.07,0
192.168.1.15,Desktop,Niger,10.4,124.55,7.85,0
10.0.0.5,Tablet,Niger,5.0,84.74,18.13,0
192.168.1.15,Tablet,Niger,9.6,106.98,11.08,0
172.16.0.22,Mobile,Kenya,9.4,132.34,25.96,0
192.168.1.10,Mobile,USA,8.7,250.99,10.19,0
172.16.0.22,Mobile,Niger,8.4,91.48,18.66,0
10.0.0.5,Desktop,USA,10.9,59.45,19.36,0
172.16.0.22,Mobile,Canada,13.9,183.02,15.51,0
192.168.1.10,Desktop,Kenya,14.5,179.55,10.77,0
192.168.1.10,Mobile,Niger,13.6,192.61,14.46,0
10.0.0.5,Tablet,Kenya,16.8,111.53,24.99,0
172.16.0.22,Mobile,Kenya,5.5,188.11,8.08,0
192.168.1.15,Desktop,Niger,13.8,248.74,8.14,0
10.0.0.5,Mobile,UK,15.5,196.59,13.71,0
172.16.0.22,Mobile,USA,9.7,132.27,7.36,0
192.168.1.15,Desktop,Kenya,8.0,219.95,14.33,0
192.168.1.10,Mobile,Kenya,12.7,207.77,14.55,0
192.168.1.10,Desktop,Kenya,12.9,95.14,1.36,0
192.168.1.15,Mobile,Niger,13.5,173.29,23.33,0
10.0.0.5,Tablet,Kenya,8.8,134.65,21.1,0
10.0.0.5,Desktop,UK,9.5,128.25,14.18,0
172.16.0.22,Desktop,USA,13.8,231.39,20.3,0
192.168.1.15,Desktop,Niger,12.2,120.37,18.13,0
192.168.1.10,Mobile,USA,20.0,198.95,14.97,0
192.168.1.15,Tablet,India,10.3,144.67,19.64,0
192.168.1.15,Mobile,Niger,12.2,131.36,12.53,0
10.0.0.5,Mobile,USA,11.7,150.57,17.26,0
172.16.0.22,Mobile,India,15.3,98.11,14.63,0
10.0.0.5,Tablet,Niger,10.2,228.5,21.38,0
192.168.1.15,Desktop,Niger,6.3,139.06,16.13,0
172.16.0.22,Tablet,Niger,9.1,128.21,14.97,0
192.168.1.15,Mobile,India,11.4,133.23,13.82,0
10.0.0.5,Mobile,UK,13.3,111.21,13.25,0
172.16.0.22,Mobile,UK,15.9,214.29,12.88,0
192.168.1.10,Desktop,Canada,10.6,187.6,17.86,0
172.16.0.22,Mobile,Niger,10.0,73.25,8.9,0
192.168.1.10,Desktop,Kenya,13.7,137.69,17.93,0
192.168.1.15,Tablet,Canada,14.5,65.89,15.92,0
10.0.0.5,Desktop,Niger,9.3,203.04,18.96,0
192.168.1.10,Desktop,UK,12.2,197.39,10.11,0
10.0.0.5,Desktop,Kenya,8.4,145.84,13.03,0
10.0.0.5,Tablet,India,14.6,179.77,12.63,0
172.16.0.22,Tablet,India,12.0,100.01,21.71,0
10.0.0.5,Mobile,USA,14.8,227.98,13.25,0
192.168.1.15,Mobile,UK,11.4,212.59,27.73,0
192.168.1.10,Tablet,India,15.0,137.63,16.44,0
45.22.19.81,Tablet,North Korea,1.7,201.42,15.35,1
192.168.1.10,Mobile,UK,11.5,245.54,14.68,0
172.16.0.22,Mobile,UK,12.5,191.58,10.18,0
172.16.0.22,Tablet,Kenya,13.7,157.48,11.71,0
192.168.1.10,Desktop,USA,13.5,124.26,10.86,0
10.0.0.5,Tablet,USA,10.4,104.6,20.15,0
172.16.0.22,Desktop,Kenya,9.7,271.01,20.33,0
10.0.0.5,Tablet,India,13.6,122.38,20.9,0
192.168.1.10,Mobile,UK,11.1,108.25,8.66,0
10.0.0.5,Mobile,Kenya,12.8,185.08,17.16,0
192.168.1.10,Desktop,Canada,11.8,194.54,11.99,0
10.0.0.5,Desktop,Niger,11.4,90.38,13.33,0
10.0.0.5,Mobile,USA,12.1,192.37,11.77,0
172.16.0.22,Tablet,Kenya,6.7,125.65,17.24,0
192.168.1.10,Desktop,Kenya,13.1,148.82,15.19,0
10.0.0.5,Tablet,UK,11.1,186.5,15.62,0
192.168.1.15,Tablet,USA,10.2,134.54,19.28,0
172.16.0.22,Mobile,India,8.4,148.11,10.74,0
192.168.1.10,Desktop,Niger,15.3,242.94,12.46,0
192.168.1.15,Tablet,Niger,10.3,137.59,12.34,0
192.168.1.15,Desktop,Canada,15.0,137.07,21.5,0
192.168.1.15,Tablet,India,7.3,99.97,8.28,0
192.168.1.10,Desktop,UK,9.9,128.79,16.87,0
192.168.1.15,Tablet,Canada,13.9,143.63,17.72,0
192.168.1.15,Tablet,India,13.4,269.22,21.8,0
192.168.1.15,Tablet,Kenya,8.2,160.01,14.11,0
172.16.0.22,Mobile,Niger,11.8,95.8,19.29,0
192.168.1.10,Tablet,Kenya,11.7,174.08,8.05,0
10.0.0.5,Mobile,India,16.2,114.55,9.29,0
172.16.0.22,Desktop,India,9.5,199.18,9.82,0
192.168.1.15,Mobile,USA,11.7,192.02,15.7,0
192.168.1.15,Desktop,Niger,13.3,205.58,13.7,0
172.16.0.22,Desktop,USA,9.0,219.15,16.3,0
172.16.0.22,Mobile,India,13.0,205.15,18.04,0
192.168.1.15,Tablet,Niger,10.1,228.39,11.78,0
10.0.0.5,Mobile,Niger,6.1,100.98,16.32,0
172.16.0.22,Desktop,Niger,5.7,228.72,15.93,0
192.168.1.15,Mobile,India,9.5,152.33,11.48,0
192.168.1.15,Desktop,UK,11.4,138.54,16.13,0
10.0.0.5,Tablet,UK,10.9,97.17,19.99,0
192.168.1.10,Tablet,Canada,9.5,149.35,10.35,0
192.168.1.10,Tablet,Canada,8.1,131.6,13.11,0
10.0.0.5,Desktop,Kenya,10.5,123.33,11.42,0
192.168.1.15,Mobile,UK,13.3,120.35,12.25,0
192.168.1.10,Tablet,India,17.0,59.57,20.45,0
172.16.0.22,Desktop,USA,15.6,209.76,13.0,0
192.168.1.10,Mobile,Niger,12.8,146.02,18.13,0
10.0.0.5,Tablet,India,15.2,124.21,18.82,0
192.168.1.15,Tablet,Niger,15.8,112.8,17.11,0
192.168.1.10,Tablet,Kenya,8.4,212.17,13.71,0
192.168.1.10,Desktop,Canada,13.4,151.65,22.26,0
10.0.0.5,Mobile,Niger,18.6,107.32,9.5,0
192.168.1.15,Tablet,USA,14.2,105.97,13.06,0
192.168.1.10,Desktop,Kenya,14.3,216.39,15.35,0
10.0.0.5,Mobile,Canada,11.7,171.27,12.05,0
172.16.0.22,Desktop,USA,11.8,186.95,17.13,0
172.16.0.22,Mobile,USA,10.9,86.37,17.42,0
172.16.0.22,Mobile,UK,14.4,147.25,16.19,0
10.0.0.5,Tablet,India,10.6,133.15,9.21,0
10.0.0.5,Tablet,USA,12.2,191.76,22.95,0
172.16.0.22,Desktop,Canada,7.9,158.61,17.92,0
10.0.0.5,Mobile,USA,13.8,121.47,15.3,0
10.0.0.5,Tablet,Canada,9.3,86.09,14.07,0
10.0.0.5,Mobile,Kenya,6.9,164.36,14.17,0
192.168.1.10,Mobile,Kenya,11.0,45.81,13.89,0
10.0.0.5,Mobile,UK,10.7,134.5,9.49,0
172.16.0.22,Desktop,Canada,11.1,108.36,13.57,0
172.16.0.22,Desktop,Niger,13.6,201.31,17.66,0
172.16.0.22,Mobile,Canada,15.1,167.26,15.13,0
172.16.0.22,Mobile,UK,9.6,218.96,9.28,0
192.168.1.10,Mobile,USA,15.1,115.96,10.28,0
192.168.1.15,Tablet,Niger,9.4,163.7,16.13,0
10.0.0.5,Tablet,Canada,11.6,215.85,1.0,0
192.168.1.15,Desktop,Niger,12.4,140.06,19.55,0
10.0.0.5,Desktop,Kenya,7.6,179.67,21.59,0
172.16.0.22,Mobile,India,13.6,152.31,6.45,0
172.16.0.22,Tablet,Canada,10.7,83.58,11.62,0
10.0.0.5,Tablet,Kenya,9.7,196.37,12.22,0
172.16.0.22,Mobile,Kenya,7.2,123.63,10.98,0
192.168.1.10,Tablet,USA,13.2,113.69,6.48,0
192.168.1.15,Tablet,USA,10.7,156.59,15.83,0
10.0.0.5,Mobile,Niger,12.4,175.83,21.57,0
192.168.1.10,Desktop,USA,14.8,129.2,9.51,0
10.0.0.5,Mobile,India,8.1,177.56,20.59,0
192.168.1.15,Mobile,USA,14.2,180.01,6.01,0
10.0.0.5,Tablet,USA,12.9,195.27,13.84,0
192.168.1.15,Mobile,Canada,10.9,127.41,3.81,0
172.16.0.22,Desktop,UK,13.6,194.73,13.76,0
10.0.0.5,Mobile,Niger,12.5,53.4,12.36,0
192.168.1.15,Tablet,Canada,14.0,122.73,12.94,0
172.16.0.22,Mobile,India,12.2,213.38,18.61,0
172.16.0.22,Desktop,Niger,11.6,107.19,13.65,0
192.168.1.10,Desktop,Canada,11.7,199.64,18.28,0
10.0.0.5,Tablet,Kenya,13.1,142.56,12.36,0
192.168.1.15,Desktop,India,5.0,134.67,10.54,0
172.16.0.22,Mobile,UK,11.7,150.06,19.79,0
192.168.1.10,Tablet,Kenya,12.8,299.02,19.15,0
172.16.0.22,Mobile,Kenya,15.1,221.59,18.98,0
10.0.0.5,Mobile,Niger,13.7,178.86,13.8,0
192.168.1.10,Tablet,Kenya,11.3,163.49,18.51,0
192.168.1.10,Desktop,Kenya,9.6,65.67,10.99,0
172.16.0.22,Mobile,UK,11.2,211.09,20.69,0
